gene_id,a.value,m.value,p.value,q.value,rank,estimatedDEG
"CALD1",13.4911340060134,0.162578746095875,7.23088420511781e-06,0.000768012392013217,148,1
"DNAJB6",9.89110362120049,0.203577701159507,7.24769437012916e-06,0.000768012392013217,149,1
"TOB1",8.43678132396439,0.314216310446838,7.68739677432048e-06,0.000809175384464974,150,1
"NR4A2",4.37203950379523,1.57160714974945,7.76630937548007e-06,0.000812067938605661,151,1
"ATF4",11.2215025122771,-0.194003249791519,7.85953183270487e-06,0.000816408869122219,152,1
"DDIT3",7.64611397086494,-0.536381234295253,8.03661663708276e-06,0.000829347320803266,153,1
"CSGALNACT2",9.9357362294701,0.185394852186985,8.16409586477996e-06,0.000837031880577992,154,1
"CRYBG1",9.74433218668641,-0.238280698507362,8.25287392343286e-06,0.000839947892911534,155,1
"CFLAR",9.14369888040011,0.27319290616501,8.30687696474185e-06,0.000839947892911534,156,1
"RAB7B",6.92458775517231,-0.580624642021047,8.35213244582373e-06,0.000839947892911534,157,1
"PTGES",10.5510547958337,0.204214968541287,8.53015424725636e-06,0.000852421553227409,158,1
"TRIB3",7.09017499055481,-0.532192191394057,8.67302517923081e-06,0.000861247764496071,159,1
"UGCG",10.0405139831134,0.17752563031036,8.8710398856263e-06,0.00087540530471346,160,1
"LOXL4",11.4022436732923,0.188406479208684,9.48564668396752e-06,0.000930241462690454,161,1
"CRIM1",11.3492275481367,0.184813337435424,1.01145603946409e-05,0.000985795025129533,162,1
"ADAMTS1",10.7318779317039,-0.20989264898917,1.02979023931934e-05,0.000997506631203258,163,1
"LATS2",9.15817775540992,0.336855075575913,1.07696097555424e-05,0.00103074442004996,164,1
"ANKRD28",10.5100606518997,0.235302473047412,1.07716023375922e-05,0.00103074442004996,165,1
"GFPT1",10.93629849503,0.17130154324702,1.26068419093836e-05,0.00119070854486884,166,1
"EMP2",10.2095380605534,0.178094043632543,1.26190324343386e-05,0.00119070854486884,167,1
"PER3",8.72582382761676,-0.258722322189337,1.26695190029745e-05,0.00119070854486884,168,1
"EXT1",11.3674363172655,0.163011571219966,1.27832303042492e-05,0.00119428652824728,169,1
"CITED2",10.9844394216088,0.269076063432468,1.29300325394039e-05,0.00120089578685087,170,1
"PIK3R1",9.84210022978066,-0.222585436419342,1.30380537579358e-05,0.0012038469636494,171,1
"GNPDA1",9.21774337107068,-0.238351002594369,1.33800463177127e-05,0.00122650986245141,172,1
"OGFRL1",9.85005473419677,0.208795842442958,1.34555758652642e-05,0.00122650986245141,173,1
"ARHGEF17",9.62323772205247,0.208486854780938,1.35271143085359e-05,0.00122650986245141,174,1
"MAFK",8.11621644333104,0.369127022303246,1.35942254689339e-05,0.00122650986245141,175,1
"RGL1",9.04675873684753,-0.224656430944341,1.37207317625122e-05,0.0012308899647631,176,1
"SGMS2",9.85866130602234,0.210970723214533,1.44607189582295e-05,0.00128994515046037,177,1
"DDR2",12.7237344445342,0.142057273827332,1.48413080837793e-05,0.00131621198124353,178,1
"SACS",11.3990557473586,0.224975794665172,1.49219041511554e-05,0.00131621198124353,179,1
"CDC42EP2",7.66332240007514,0.394901138488385,1.56071737414948e-05,0.00136900925669145,180,1
"SRSF7",9.60931159900356,-0.177489692760073,1.5849010633382e-05,0.00138254159607994,181,1
"NR4A3",4.55767244761514,1.19733366280386,1.61106149908974e-05,0.00139764011039164,182,1
"NDRG1",11.2438739876468,0.174956243059832,1.85924634382772e-05,0.00160413336189595,183,1
"BCL10",8.9357406666884,0.234864426668205,1.87749317569571e-05,0.00161107281255759,184,1
"TMEM47",10.7152909257121,0.166640297804836,2.05180917675395e-05,0.00174600398906483,185,1
"TNFAIP3",8.00057861795865,0.368948545405481,2.0592746525877e-05,0.00174600398906483,186,1
"CDK6",10.2966155110889,0.215716735292702,2.06791276176531e-05,0.00174600398906483,187,1
"ESM1",9.00027524224477,0.27344238244625,2.19003726376213e-05,0.0018379165903447,188,1
"NARF",7.48690882271723,0.388443916455286,2.20005216020741e-05,0.0018379165903447,189,1
"LOC107985054",5.78973690546283,0.688628129197252,2.32308930337641e-05,0.0019304872111058,190,1
"CREB3L2",11.0584502222822,0.223755595065965,2.35767279514105e-05,0.00194896836452786,191,1
"SNX9",12.4284353465091,0.173275513588619,2.38141113999686e-05,0.00195833856715679,192,1
"NEDD9",6.99416571769535,0.499210407113321,2.51770635129467e-05,0.00205969251712909,193,1
"PLOD2",10.7664625379625,0.173787408198642,2.53774463596065e-05,0.00206538402356612,194,1
"ZFP36",8.76450561652162,0.398615128221007,2.57114402138687e-05,0.00208183553608601,195,1
"NAMPT",10.3795711216256,0.176124126319879,2.62516520275707e-05,0.00211018615385238,196,1
"CMIP",8.14723318305118,0.341754811684752,2.63288791126049e-05,0.00211018615385238,197,1
"SASH1",10.5090742997772,0.187437014927429,2.66525259079772e-05,0.00212533702808612,198,1
"DSP",11.108996659251,0.22850134587941,2.8056012570628e-05,0.00222601197224948,199,1
"ARL4C",10.2930966819177,-0.18722721509573,2.8518499645637e-05,0.00225139295452481,200,1
"RNF152",8.30502051741455,0.307611644764716,2.87511480048588e-05,0.00225846704402346,201,1
"PPFIBP1",10.4069450073086,0.160740955895198,2.96679551138734e-05,0.00231894724402449,202,1
"BICC1",10.7483886593552,0.189466556849048,3.01535368792859e-05,0.00234529159501008,203,1
"CCN2",11.2705555976216,0.315382954241327,3.0860406408563e-05,0.00238850469012158,204,1
"SMAD3",8.7997619384606,0.235511504503078,3.10443000265984e-05,0.00239101684448762,205,1
"CCR1",2.90429312155235,-1.90071711943682,3.2390121329751e-05,0.00248256128968659,206,1
"PDXDC1",4.43270270166533,3.39624397420856,3.28410776551295e-05,0.00250496509708618,207,1
"CLIP2",10.7220597020416,0.161572009946745,3.33046259063432e-05,0.00252810931940026,208,1
"CDKN1A",12.3149849410416,0.141469768197824,3.37338498168529e-05,0.00254843901798225,209,1
"MYADM",11.4439608905056,0.202570629904368,3.57320608605412e-05,0.00268654051870041,210,1
"MBNL1",11.4326741550945,0.168656008626108,3.63100993377647e-05,0.00271706236229368,211,1
"PTGS1",11.614280020271,0.149221313281956,3.66757889956594e-05,0.00273148128515314,212,1
"NBPF1",8.03758410164954,-0.313339490053259,3.72719141279328e-05,0.00276284625430015,213,1
"GCNT4",6.87189204434542,0.524426228973216,3.87432827420623e-05,0.00285849388417954,214,1
"MAFB",7.74966004329111,-0.51749384301929,3.95776577788589e-05,0.00290647273800188,215,1
"ZFAND5",10.7499578870546,0.174141790714074,3.99655961902598e-05,0.00291044937240091,216,1
"SCUBE3",9.81289062798599,0.18289562862126,4.00004758889731e-05,0.00291044937240091,217,1
"TMEM97",8.81056858069841,-0.243251121302789,4.11554439025349e-05,0.00298074909989506,218,1
"SOCS2",6.55758860629638,0.546536440892138,4.17524372771981e-05,0.00301017914232731,219,1
"AKAP12",10.9848287685579,0.206735020054332,4.2120544155354e-05,0.0030229148712222,220,1
"BTG1",9.98314726610104,0.245285738205686,4.29199098004021e-05,0.00306634595402058,221,1
"PDK1",6.37091930197544,0.510684055908876,4.41982990899385e-05,0.00314345470419387,222,1
"TUBB3",11.6812476488688,-0.189131918436553,4.66212520865891e-05,0.00330091008607693,223,1
"GLS",10.1723339367811,0.181147574158528,4.82636169918077e-05,0.00337310836615604,224,1
"PRKACA",6.17502659014707,-2.50730293947723,4.84021045137544e-05,0.00337310836615604,225,1
"SLC7A1",11.6728355555684,0.171596638354123,4.84823653514795e-05,0.00337310836615604,226,1
"SAMD4B",10.6526112699036,0.212291650704083,4.84955094760543e-05,0.00337310836615604,227,1
"PTPN21",9.5320028160185,0.20482880338221,4.94755742602442e-05,0.00342618351752191,228,1
"RASSF8",11.0419201179314,0.177784147510739,5.07096794925743e-05,0.00349631060920636,229,1
"HERC4",9.42932632751455,0.187770888872834,5.11211484291219e-05,0.00349632228372718,230,1
"PAPPA",11.3473753129996,0.184616875919229,5.11527295928164e-05,0.00349632228372718,231,1
"ETS1",10.2522717164293,0.180646348061879,5.27513924701705e-05,0.00359005058496345,232,1
"SNX33",8.99555635231546,0.208035815163093,5.31732778231432e-05,0.00360323125986956,233,1
"ARNTL2",9.15911692152013,0.211227919389364,5.45556055877811e-05,0.00368110451549349,234,1
"VCL",13.0606415985986,0.139783334343933,5.66469393980586e-05,0.00380595117513169,235,1
"PLAGL1",8.43433823626344,0.238434896076704,5.71062821652966e-05,0.00382055546232147,236,1
"RC3H2",9.7870083301298,0.203747611939335,5.97244402563473e-05,0.00397885732998931,237,1
"MAFF",8.23300648545192,0.378267341463639,6.06133718997964e-05,0.00402111146607515,238,1
"DDX3Y",9.96671140351717,0.187466660744274,6.18657179329684e-05,0.00407436814178007,239,1
"KDM3A",8.3769965828311,0.318468395290843,6.19322537226688e-05,0.00407436814178007,240,1
"PITPNM1",9.53124316781967,0.165236740676018,6.22782118437548e-05,0.0040785846017163,241,1
"PSD3",9.85662772750405,-0.161078305415565,6.27678903881273e-05,0.0040785846017163,242,1
"RAP2B",8.91498167923295,-0.222064847647619,6.27713001594186e-05,0.0040785846017163,243,1
"KCNK2",10.3857977417531,0.16226269825521,6.31048328159631e-05,0.00408345166119361,244,1
"ARHGAP29",11.2703190155342,0.186743572409723,6.49609275290293e-05,0.00417947244729187,245,1
"TNFRSF10D",9.54727501880977,0.217482695497987,6.51181342728356e-05,0.00417947244729187,246,1
"INHBB",6.67848999253923,0.588628843670129,6.71318718190065e-05,0.00427843765427036,247,1
"KSR2",4.75527720760921,-0.7987001441501,6.73932769510712e-05,0.00427843765427036,248,1
"STK10",9.93298603207374,0.171897799761568,6.74729859974236e-05,0.00427843765427036,249,1
"SLC7A6",9.30873021378301,0.20318154586011,6.77993389445623e-05,0.00428193505038278,250,1
"KDM7A",7.62966892112735,0.357894800692422,7.18365714044316e-05,0.00451883516296641,251,1
"ITPRID2",11.1655229942556,0.160440834190245,7.6764492792822e-05,0.00480966101867408,252,1
"EHBP1L1",8.90690259604079,0.20109077833815,8.07074102002109e-05,0.00503671659941158,253,1
"PTPRK",5.08114024994287,-2.39235464223364,8.10408113655467e-05,0.00503761169547487,254,1
"PLEKHG2",8.1549358120914,0.257091530948596,8.49033393624412e-05,0.00525701500075915,255,1
"KCNN4",8.47406208636886,0.222502665711849,8.5895932936548e-05,0.0052976987700592,256,1
"KCNE4",5.74064821269591,-0.615394328602289,8.62966687916674e-05,0.0053017046830803,257,1
"NR3C1",10.8354662164121,0.141275504265916,9.08718207103286e-05,0.0055611440976565,258,1
"PURB",10.2224367279161,0.162451009271678,9.36460063840519e-05,0.005708790713505,259,1
"OGA",10.046825508615,0.149512717286115,9.85939785242462e-05,0.00598730894968971,260,1
"MAML2",8.68093942905536,0.238546014470588,0.000100158867659757,0.00604438527805647,261,1
"CCL2",4.3282277096659,1.08369668384693,0.000100299508699145,0.00604438527805647,262,1
"RNF145",9.59683914304555,0.166862029581123,0.000104037334620071,0.0062129507728685,263,1
"VEGFA",11.1773473518926,0.162128917522478,0.000104144217356732,0.0062129507728685,264,1
"HIVEP2",10.3469741604735,0.196343001507344,0.00010457828847104,0.0062129507728685,265,1
"PRDM1",8.42176257278334,0.320948354923631,0.000104670650806449,0.0062129507728685,266,1
"A2M",6.01320250644354,0.713755863900107,0.000105457636570752,0.00623621956485244,267,1
"PEAK1",11.1570430880781,0.181074349708455,0.000110675859769343,0.00651629181738619,268,1
"LMO7",11.0106637563859,0.171767287545769,0.000111153020731966,0.00651629181738619,269,1
"WNT5A",12.2309921699108,0.147261517450016,0.000111431933035295,0.00651629181738619,270,1
"APEX1",10.5748011439902,-0.149459732034758,0.000112575212708735,0.00655885621202292,271,1
"ADM",11.0840579139778,0.275325047007142,0.000115773389357436,0.00669951863828708,272,1
"CORO1C",12.180443849977,0.128120791696006,0.000115838152400556,0.00669951863828708,273,1
"RAB3B",12.0304469577758,0.160358665706216,0.00011725984664585,0.00675699167405595,274,1
"ADAMTSL1",9.21674900755632,0.198036868784307,0.000123362827332214,0.00706189109240016,275,1
"LBH",8.17752344713074,0.32120016881213,0.000123445559661945,0.00706189109240016,276,1
"HDAC7",10.1078103463837,0.170022681779765,0.000125751513430721,0.00713489297545977,277,1
"SNHG1",8.06220713770676,-0.275892953024309,0.000126062849447574,0.00713489297545977,278,1
"DDX3X",11.1909813689566,0.150028195157894,0.00012607734119661,0.00713489297545977,279,1
"CXCL6",6.94910811435175,0.698129031877679,0.000129052124731178,0.00726376768744426,280,1
"PTPN12",10.2794701848559,0.137633551507159,0.000129274730519465,0.00726376768744426,281,1
"PALLD",10.9060645331749,0.157588416531162,0.000130497857430351,0.00730649174102062,282,1
"SLC39A14",9.13305401873099,0.196324070032169,0.000133886610676996,0.00746973744162225,283,1
"PDE4DIP",9.94112404808741,0.186055062129997,0.000134490330759531,0.00747699940972618,284,1
"MACF1",12.2900882078631,0.161091236014919,0.000135651890832926,0.00751511475214408,285,1
"ATP13A3",12.0224947104955,0.123683855690759,0.000137229088495831,0.0075759093645478,286,1
"MTSS2",10.6366774424323,0.181971138393141,0.00013837298375608,0.00757840983433971,287,1
"CSRP1",10.8228175591682,0.144904188638664,0.000138464839330998,0.00757840983433971,288,1
"RAPH1",9.94827448174876,0.188660360789955,0.000138714322764214,0.00757840983433971,289,1
"SSH1",11.0379347704287,0.165011249394833,0.000140341347216718,0.0076408604524302,290,1
"FOS",4.00703166165207,0.995701139490674,0.000142592631704575,0.00771346273573418,291,1
"LIMS1",10.0876722627583,0.155584591382523,0.00014265191708369,0.00771346273573418,292,1
"ENTPD7",9.61035299674009,0.14701421403629,0.000144689125125301,0.00779691671195692,293,1
"CHST3",10.1477534739021,0.158973898495518,0.000147431079417722,0.00789649188908105,294,1
"NAB1",9.01552313675152,0.169416603799673,0.000147537216244152,0.00789649188908105,295,1
