gene_id,a.value,m.value,p.value,q.value,rank,estimatedDEG
"ZNF593",5.56121871141196,-0.630641468682098,0.0106782817377153,0.0693370792485267,2488,0
"NECTIN2",8.31927853416445,0.162988259050135,0.0106801157404284,0.0693370792485267,2489,0
"SELENOF",10.765055641032,0.0840099784100339,0.0106954038937128,0.0694084463929742,2490,0
"NEDD8-MDP1",5.71548965796605,2.54816440471726,0.0107194673481229,0.0695366812036605,2491,0
"ANAPC1",9.47450260874372,-0.121482170070522,0.0107550267874355,0.0697393570859432,2492,0
"PFKP",11.0919882065601,-0.0783613954547544,0.0107682054520048,0.0697733728806557,2493,0
"RALBP1",10.2857177788528,0.0875278858353372,0.0107726461725961,0.0697733728806557,2494,0
"TRIL",3.94676577605734,-0.794035288500075,0.0107732263962644,0.0697733728806557,2495,0
"DACT1",4.38909999083566,0.499960582824338,0.0108086663049511,0.0699748552971577,2496,0
"MRPS15",8.56380919608852,-0.21758755570573,0.0108650879793895,0.0703119570119966,2497,0
"COL27A1",8.73447600112539,-0.147398401810067,0.0108700215851737,0.0703157240972065,2498,0
"LOC112268278",2.14980896990968,1.14279715638084,0.0108903977776993,0.0704193428130622,2499,0
"HEATR5B",9.00680259445947,0.106226193175845,0.0108990270815561,0.0704469514443457,2500,0
"FBXL14",5.03187168074324,-0.472714783620667,0.0109073982351108,0.0704718414229029,2501,0
"ZBED6",9.39492024721661,0.105205263273126,0.0109129421408423,0.0704718414229029,2502,0
"B3GNT8",5.9908221268367,-0.334243540652865,0.0109159613269092,0.0704718414229029,2503,0
"PRDM6",2.94892724479844,0.852075513358119,0.0109309407936916,0.0705403643311749,2504,0
"FHL2",9.53887266090278,-0.122500480399278,0.0109416833261408,0.0705815013441553,2505,0
"AK9",5.25540179280967,0.387685615280525,0.0109790958632183,0.0707945770366096,2506,0
"EVC",10.7726035160403,-0.0907897347578874,0.0109934471001673,0.0708588399248518,2507,0
"SPATC1L",1.09107779677102,-4.77810172057114,0.0110088449600119,0.0709262572439994,2508,0
"TRIM28",11.1519000566212,-0.0769464279446961,0.0110126851553434,0.0709262572439994,2509,0
"GAA",5.82598396128713,-0.385236656977753,0.011031798058053,0.0710210457450512,2510,0
"ABHD17C",7.86753561858189,0.169859545292322,0.0110446805417543,0.0710756642270839,2511,0
"DNAH5",4.97836025764789,0.583804297422194,0.0110817309456045,0.0712857047571748,2512,0
"LMF1-AS1",5.66768096180838,0.375958136102121,0.0110982729646491,0.0713637058638141,2513,0
"CCDC92",5.00438626203451,0.797456916203326,0.0111153065762895,0.0714388046851772,2514,0
"GART",9.65539441095549,-0.109620642529942,0.0111187940951309,0.0714388046851772,2515,0
"TRIM11",6.92048755189747,-0.235509540373943,0.0111310388731855,0.0714890529220209,2516,0
"NUP188",10.7282080774737,-0.0894842394589848,0.0111497258509058,0.0715806197953066,2517,0
"RFC3",7.76140722065562,-0.17602720822859,0.0111902086995222,0.0718119866463776,2518,0
"RNF26",9.52936740218143,-0.12532117015982,0.0112261131421496,0.0720138000254051,2519,0
"ELK3",11.3228847166693,-0.0936532126896257,0.0112305888306233,0.0720139225849371,2520,0
"NOP16",8.28712890368192,-0.165260350272959,0.0112684585404607,0.0722280926439131,2521,0
"EPB41L2",10.0862241754859,0.0976890650776472,0.011287029445046,0.0723184412381038,2522,0
"PGRMC2",10.3347466282389,0.0810642218427695,0.0112933375105457,0.0723301786892224,2523,0
"LOC107985944",3.21048905390822,-0.901363514806822,0.0113087712850951,0.0723874007790754,2524,0
"S100A13",10.0520494344012,0.0903496686477805,0.011311231324164,0.0723874007790754,2525,0
"KCNK15",5.16647315300514,-0.662746385208013,0.0113612684768052,0.072678835042239,2526,0
"PA2G4",11.1612977126802,-0.0915572694620828,0.0113698114803752,0.0726835076429245,2527,0
"SMAD1",7.22976287281218,0.18655940174843,0.011370994945313,0.0726835076429245,2528,0
"MORF4L1",11.8259383244081,0.0753595008642449,0.0113793421324398,0.0727081018260557,2529,0
"SDF2",8.79067370507708,0.134177059738903,0.0114066883659732,0.0728100895332027,2530,0
"PNRC1",8.49504526487405,0.15180128298061,0.0114080087389647,0.0728100895332027,2531,0
"SNORA7A",4.83992424137043,-0.446722360154413,0.0114088215049241,0.0728100895332027,2532,0
"OLFM2",8.82821228202659,-0.152191602359927,0.0114363244586496,0.0729567970498692,2533,0
"JAG1",6.71156097396756,0.236609532180752,0.0114496114951687,0.073012735655261,2534,0
"ST3GAL5",7.82860076302682,-0.180962525919974,0.0114604993571367,0.0730326275070592,2535,0
"ARL6IP5",11.2410599719414,0.0823953698303335,0.0114617701193083,0.0730326275070592,2536,0
"ENOX2",7.68418345999792,-0.217500946404076,0.011483370102454,0.0731414180077078,2537,0
"TGOLN2",12.1514818325751,0.071292982243758,0.0115097923670475,0.0732808253976045,2538,0
"LINC01184",6.36265787407741,-0.347097969450014,0.011519218810537,0.0733119561872658,2539,0
"TAF13",9.02359395205881,0.133834824369805,0.0115428639278357,0.0734133714922406,2540,0
"WDR41",8.9954755237159,0.116634101239853,0.0115442401733884,0.0734133714922406,2541,0
"ARHGAP11A",2.64049636877483,0.890540109462378,0.0115962627631517,0.0736915253492497,2542,0
"CERS5",8.74109457962873,0.127805189029695,0.0116023061098027,0.0736915253492497,2543,0
"CPZ",6.97378679445947,-0.351186814662189,0.0116091197757462,0.0736915253492497,2544,0
"VPS51",8.45606308730924,-0.210065875129414,0.0116094933784949,0.0736915253492497,2545,0
"TMSB4XP6",7.35482980760351,0.265182353139211,0.0116107818267956,0.0736915253492497,2546,0
"COA8",7.67996577658882,-0.204771943855028,0.0116354720937708,0.0738192357924001,2547,0
"MICU2",8.50451289238564,-0.125927784124222,0.0116674704438984,0.0739274174397475,2548,0
"ZNF500",6.0378162162654,-0.346167797786289,0.0116676261819431,0.0739274174397475,2549,0
"RB1CC1",9.36519714512593,0.0984780109830474,0.0116705751697397,0.0739274174397475,2550,0
"ARRDC5",8.96121974907036,0.135688641039238,0.0116713295255725,0.0739274174397475,2551,0
"STOML1",8.1208011472544,0.142280966124567,0.0116753988060051,0.0739274174397475,2552,0
"CDH8",1.79256946080798,1.36237138346563,0.0116983021990205,0.0740434254735499,2553,0
"BAZ2A",10.0918051333991,0.0953276391747337,0.0117296199139451,0.0742125795573372,2554,0
"TMEM223",5.39807437708867,-0.504675094462242,0.0117436046576303,0.0742719795157132,2555,0
"DSTYK",9.11232735592593,0.123872610414008,0.0117764755972208,0.074450731289316,2556,0
"LPAR1",10.1393674664816,0.0932901139498714,0.011790649549695,0.0745111873576543,2557,0
"NOL8",8.97210754806265,-0.104460665094662,0.0117992792009673,0.0745365725599807,2558,0
"SNX4",8.07937977100747,-0.148592454354564,0.0118316591651162,0.0746992281469721,2559,0
"PRX",5.66154700286216,-0.387611880480544,0.0118342734114889,0.0746992281469721,2560,0
"SOX4",7.15376981535904,-0.215996982874039,0.0118443767189414,0.0747338084347422,2561,0
"MIR671",6.69400581199818,0.282956933193924,0.0118531787856024,0.0747601545653976,2562,0
"RIC8A",10.7030438014948,0.0706160480314413,0.0118607542918333,0.0747787470158932,2563,0
"C1orf35",6.48219754766126,-0.360263053548416,0.0118878833534721,0.0749205565946788,2564,0
"WASF2",11.1362098777995,0.080933011242081,0.0118968609951235,0.0749479051930607,2565,0
"JCHAIN",2.88976455158664,1.06668284295726,0.0119091870109088,0.0749963183590317,2566,0
"C8orf34",4.83522418148463,0.41777496031997,0.0119161617212595,0.0750095301425474,2567,0
"RBPMS",8.26021267952315,0.130688726932025,0.0119205689340963,0.0750095301425474,2568,0
"SMARCA5",10.5814831146622,-0.0724917317721339,0.0119295040747184,0.0750326567746756,2569,0
"ALDH4A1",7.88839971907484,0.218196864559628,0.0119335310298234,0.0750326567746756,2570,0
"LOXL1-AS1",7.88912409854396,-0.151629404898135,0.0119467631337728,0.0750866376813046,2571,0
"AKIRIN2",8.10464194649976,-0.184080348850292,0.0119559031923256,0.0751148676845994,2572,0
"WTIP",7.87064667171217,0.196237022823938,0.0120125032401206,0.0754411348064941,2573,0
"AZIN1",11.1028787735689,0.0718921569961761,0.012020353367903,0.0754611072540578,2574,0
"ARRDC2",6.29817035957465,0.317330548342299,0.012035696466654,0.0755280851280244,2575,0
"TOX2",5.59135997182953,-0.458292352040263,0.0120462294595471,0.0755467646771232,2576,0
"LOC101232810",3.26899672585994,0.86978906170671,0.0120480235517635,0.0755467646771232,2577,0
"SLC9A1",9.63331514597763,-0.109249253022369,0.0120592538472184,0.0755878521788992,2578,0
"ANXA3",3.62771520216656,0.725323018067371,0.0120727363077822,0.0756430189986244,2579,0
"IFI16",10.5004433509429,-0.0894327107732185,0.012083689857203,0.075668561138705,2580,0
"CYB561D1",7.60585007709104,0.199428080893561,0.0120861783711243,0.075668561138705,2581,0
"FILIP1L",7.74731381436359,0.214904870625402,0.0121000607502683,0.0757261354235422,2582,0
"REXO2",10.3362158605797,0.0814923766279314,0.0121232080565464,0.0758416256235903,2583,0
"SLC35G2",7.47690234190379,0.205986567363941,0.0121308519457931,0.075860076080523,2584,0
"NLRC5",8.68234620279499,0.132014307624988,0.0121364833596012,0.0758659321500179,2585,0
"INPP5A",6.73036073430807,0.253990777024756,0.0121489719434206,0.075914631722248,2586,0
"B4GALT5",9.98258951175472,-0.0900296766113584,0.0122010634621177,0.0762106627307154,2587,0
"HOXB-AS1",5.08388707086463,-0.435227272329252,0.0122065872078183,0.0762157042856015,2588,0
"6-Mar",10.2009107598238,0.103900539731498,0.0122475750481545,0.076439054365752,2589,0
"TARSL2",6.89053129401196,0.242108215582689,0.0122518194694782,0.076439054365752,2590,0
"PHKB",10.0288587894798,0.102250278453665,0.0122570170289668,0.0764419676461112,2591,0
"ARHGAP12",10.00888091166,-0.0901329954569654,0.0122627052180045,0.0764479373525212,2592,0
"MMP17",6.3133115835478,-0.350112098598801,0.0122830004237423,0.0765449301377752,2593,0
"LOC102723480",2.594605663121,-1.06740740891204,0.0123252122909287,0.0767783752540929,2594,0
"RAB3IL1",8.17257026436664,-0.13143550196261,0.0123311602192186,0.076783172555192,2595,0
"ZER1",8.94435948858126,0.135618312497085,0.0123354858563821,0.076783172555192,2596,0
"C11orf74",6.46599765410626,-0.243239607944539,0.0123601430728102,0.0769070280760649,2597,0
"SCYL3",6.7050602239952,0.221355756792284,0.0123700602402407,0.0769391083225751,2598,0
"MED25",8.28599814609836,-0.230929249137155,0.0124006286551738,0.077078811109853,2599,0
"RXYLT1",7.24526460361007,-0.250169842691706,0.0124020613209739,0.077078811109853,2600,0
"OCIAD2",4.99897774378569,-0.438161963164823,0.0124092538107015,0.0770836296669939,2601,0
"BUB1",10.0690263413937,-0.101303269278517,0.0124123772754204,0.0770836296669939,2602,0
"TRNI",7.01580441468583,0.230850744668134,0.0124273189131763,0.0771171831658152,2603,0
"CDC42SE1",9.59072173423425,0.0964501756260088,0.0124336164661614,0.0771171831658152,2604,0
"GOT2",9.88758797836379,-0.0735556941320361,0.0124361570723301,0.0771171831658152,2605,0
"GCC2",9.25347640668838,0.0946775955084984,0.0124406626667051,0.0771171831658152,2606,0
"HS3ST3A1",7.8692632206564,-0.22786459858332,0.0124427868224338,0.0771171831658152,2607,0
"APOL6",9.68533130467978,0.0968681487985918,0.0124464146108327,0.0771171831658152,2608,0
"TATDN1",7.48682632979959,-0.17143558159808,0.0124565317701229,0.0771502862680784,2609,0
"RNA45SN5",15.9202075594516,-0.442443270567274,0.0124792391361205,0.07721467470806,2610,0
"GM2A",10.1939878470354,-0.0742408094035163,0.0124805127441931,0.07721467470806,2611,0
"GBP4",5.31328488834021,0.433805469284629,0.0124812630940932,0.07721467470806,2612,0
"TRABD2B",2.89484089173985,-0.913885574085116,0.0125002380412618,0.0772883770577874,2613,0
"PJA2",11.1801205539047,0.0858719029340502,0.0125027425972558,0.0772883770577874,2614,0
"MAOA",6.09641771859913,0.309047667552483,0.0125097813406004,0.0773001277743976,2615,0
"TMEM138",7.43691466417114,-0.20934385874627,0.0125152558445935,0.0773001277743976,2616,0
"FOXM1",9.79735290910332,-0.0812690990195026,0.0125189946398662,0.0773001277743976,2617,0
"FDXR",7.49219924924911,-0.311658454146803,0.0125391533795811,0.0773950265319521,2618,0
"SECISBP2L",9.70762142483147,0.0882661380317149,0.0125485646762161,0.0774069803946045,2619,0
"ST5",8.74236315129779,0.14596757105439,0.0125506707490478,0.0774069803946045,2620,0
"TEF",8.26928117797739,0.164388606249599,0.0125621304870015,0.077437107309701,2621,0
"CNIH4",9.02369101292405,0.107236125388351,0.012565139882792,0.077437107309701,2622,0
"ZNF731P",6.6429861026239,0.259165304374865,0.012573371129162,0.0774582935860194,2623,0
"RTEL1-TNFRSF6B",8.48462552954203,-0.162451229689761,0.0125806614633007,0.0774736694304403,2624,0
"ARSI",6.42358052006908,-0.285614982424929,0.0126137152392883,0.0776476284006324,2625,0
"LCE2A",8.74638281402798,0.205886223468701,0.0126259072252141,0.0776930825789163,2626,0
"PLA2G4A",8.22534278143568,-0.177271081005729,0.0126331703726111,0.0777081842600011,2627,0
"BCL11A",5.26832106647577,0.445315734120041,0.0126540771968312,0.0778071664473343,2628,0
"TMED10",11.8920890553262,0.0754693010723138,0.0126727544079678,0.0778923691435341,2629,0
"NCOA2",8.955642236667,0.109413928449367,0.012695749497035,0.0780040365485129,2630,0
"EDF1",10.5795593626304,0.109336403561729,0.0127033237948683,0.0780047336817707,2631,0
"LYSMD3",8.8344623456615,0.1304620715651,0.0127098931016051,0.0780047336817707,2632,0
"JUP",4.24713301798074,0.657471576089241,0.0127145731788827,0.0780047336817707,2633,0
"PGGHG",5.44909209844713,0.391039981655646,0.0127154917964953,0.0780047336817707,2634,0
"LOC107984952",2.62005626948431,1.02346619773009,0.0127199995823668,0.0780047336817707,2635,0
"RICTOR",9.11371452876715,0.0965429589692448,0.0127397671400589,0.078096319126029,2636,0
"LOC107985872",3.20712905118094,-1.01403330380191,0.0127717978840391,0.0782349915811899,2637,0
"PTPRQ",3.07626519667953,0.917867804483251,0.0127720717736976,0.0782349915811899,2638,0
"MN1",7.3211373717544,-0.28876817980116,0.0127867545088505,0.0782952505147841,2639,0
"PRKAG2",7.57777843317523,0.166501868140871,0.0128078326276622,0.0783946088751492,2640,0
"ELAC2",9.92242109904167,-0.0827561579054965,0.0128530654325316,0.0786416828187348,2641,0
"WDR45",8.57972351449058,0.141613815943723,0.0128669757950261,0.0786958749205152,2642,0
"MCRIP2",5.3845116454782,-0.372315846500445,0.0128716626904463,0.0786958749205152,2643,0
"E2F1",8.49443665572808,-0.153920645815631,0.0128966559362508,0.0788052681337056,2644,0
"VPS26A",10.335703282979,0.0756165604978136,0.0128993090051149,0.0788052681337056,2645,0
"ZNF219",7.06057591546579,-0.493074158423198,0.0129275491010721,0.078947946305451,2646,0
"ANGEL2",8.04102832476856,-0.141452144921076,0.0129506854924208,0.0790593603596631,2647,0
"RNA18SN5",15.9045170491467,-0.443580452025312,0.0129610071460692,0.0790924903600199,2648,0
"MIR497HG",3.49616738018294,-0.776654375236032,0.0129756400212531,0.0791287883581349,2649,0
"GTF3C6",8.81606507444438,-0.11707849268279,0.0129767491273629,0.0791287883581349,2650,0
"RNF187",5.39663413331896,-0.831979766144349,0.0129956567858684,0.0792141901180109,2651,0
"PDCD10",8.97803321496088,0.117057363037681,0.0130320245788162,0.0794059144679831,2652,0
"CRYBB3",6.29830619921646,-0.27869172187769,0.0130648905520628,0.0795761652584935,2653,0
"SUCLG1",9.0238494071194,-0.103930155165314,0.0130731055437508,0.0795961991264015,2654,0
"HIP1",8.73535698491692,0.133176247748032,0.0130795756977555,0.079605598380426,2655,0
"FKBP1A-SDCBP2",9.34126340698515,-0.31505685099213,0.0130958154673192,0.0796527117626177,2656,0
"CPSF1",0.414835863299507,5.72081765807353,0.0130971752678554,0.0796527117626177,2657,0
"TNFRSF1A",10.2943289831559,0.0919047162592008,0.0131094157223632,0.079697159013419,2658,0
"TMTC2",7.05555738455041,0.245930248245662,0.0131195611519287,0.0797288411636012,2659,0
"SOCS2",6.56178210079479,0.288907252885656,0.0131578572061582,0.079907162642358,2660,0
"IGFBP5",12.4305694121217,-0.0807870324658833,0.0131587944669419,0.079907162642358,2661,0
"RPL4",13.6661606851877,-0.0549100545480741,0.0132177707437053,0.0802351455475336,2662,0
"SLC12A2",8.64900769573027,-0.115007947380597,0.0132231326775924,0.0802375519854361,2663,0
"PSMD2",12.2912150676055,-0.0861907929528112,0.0132419565403836,0.0803115346012954,2664,0
"NF1",10.4355085552115,0.0807332315972324,0.0132452651595057,0.0803115346012954,2665,0
"GYG1",9.74367256377346,0.0858606727422782,0.0132896411268932,0.080550379208352,2666,0
"KNOP1",8.24232970325983,-0.145430465183612,0.0132992366394638,0.0805643446753439,2667,0
"PLPP1",8.32942182958973,0.167797465351505,0.0133019166776296,0.0805643446753439,2668,0
"TUBGCP2",9.95959031427615,-0.0931557036922115,0.0133072803068279,0.0805666326257143,2669,0
"BACH1",8.2375788687148,0.155008292599812,0.0133301858116853,0.0806750833449524,2670,0
"SRSF3",11.6870773237104,-0.089952298069635,0.013337181651845,0.0806872026627346,2671,0
"METTL5",7.75858372255094,-0.186070132053738,0.0133452022736432,0.0807055103068117,2672,0
"YWHAQ",12.7327691274914,-0.0642158038782359,0.0133767877745631,0.0808662602503425,2673,0
"C8orf58",7.16334662031474,0.217571376417995,0.0133890389618834,0.0809100525748217,2674,0
"FOXL2",6.20802166407034,-0.401512533603515,0.0134050295765064,0.0809764010941187,2675,0
"HACD3",10.9972598419358,0.0816190026826824,0.0134142417326309,0.0810017683697994,2676,0
"PAPOLA",11.0449781585802,-0.088265810731242,0.0134322603616239,0.0810639538084424,2677,0
"LCTL",1.55955050852564,-1.28065575386378,0.0134345731975375,0.0810639538084424,2678,0
"RAB24",7.21205314669352,-0.191658660518321,0.0134513577885131,0.0811349348654657,2679,0
"KMT2E",9.27753197420437,0.0947877037257854,0.0134596598277418,0.0811547175957011,2680,0
"IL1RN",6.57382156936247,-0.305387962450737,0.0135025683230754,0.081383066591785,2681,0
"RASL10B",3.40266030637173,0.705123536387897,0.0135133552630261,0.0814177135329004,2682,0
"LOC105377378",2.71683110714157,0.877428615073563,0.0135312576883998,0.0814951893353902,2683,0
"SELENOS",8.22296440553948,0.156833639649806,0.0135605574738989,0.0816412251194978,2684,0
"POLR3G",6.75824143825373,-0.243772857371088,0.013568947285785,0.0816613106856611,2685,0
"LOC642969",7.10651589531393,-0.258672973646461,0.0135848915977511,0.0817268292360612,2686,0
"RNA18SN1",11.9758345412974,-1.55123306735137,0.0135954020841106,0.0817596212419585,2687,0
"RFX7",9.22769632027257,0.0922843822195034,0.0136663340898663,0.0821322577349604,2688,0
"FAM111A",9.83200447327841,0.0849842778014089,0.0136675314715829,0.0821322577349604,2689,0
"MANBAL",9.19396114747183,0.111702557904531,0.0136835723252044,0.0821921501904455,2690,0
"LIAS",4.90322719574964,-0.426131719630126,0.0136876710293019,0.0821921501904455,2691,0
"RNA45SN1",12.3818030365451,-1.20028398674796,0.0137269605192306,0.0823848922689,2692,0
"PKM",14.7726208742043,0.0524949953666844,0.0137299656463981,0.0823848922689,2693,0
"FAP",10.7485699289424,0.0750254424940842,0.0137556364773764,0.0825082887297418,2694,0
"CHI3L1",4.79466163000457,0.490862106275555,0.0137779999920723,0.0826117632177725,2695,0
"LINC00938",5.91294350885303,-0.306944107129892,0.0137981697365286,0.0826842106764882,2696,0
"BEND3",5.97191873414847,-0.294881533014323,0.0138003166157862,0.0826842106764882,2697,0
"EIF3G",10.0319985572976,-0.133019679315321,0.0138308939263442,0.082836699390584,2698,0
"LOC389765",3.0474744660335,0.970229792560287,0.0138394282420008,0.082857102987214,2699,0
"EIF3E",11.2976912173896,-0.0776408676070606,0.0138491843018841,0.0828647578137299,2700,0
"GRINA",10.5686834168244,0.0947620321791689,0.0138558479963933,0.0828647578137299,2701,0
"TNFSF13",4.77297473450912,0.461209428747147,0.0138572734705399,0.0828647578137299,2702,0
"NBPF8",8.98672976789473,-0.127340142195575,0.0138612191577766,0.0828647578137299,2703,0
"SMPD1",10.0489235230411,0.108049229128763,0.0138838148313557,0.0829540781570932,2704,0
"CNOT9",9.55688674946098,-0.0984218319583086,0.0138864274654952,0.0829540781570932,2705,0
"DYNC2H1",10.3302254126572,-0.0717128569314589,0.0139744407458048,0.0834489977869401,2706,0
"POM121",9.19061178760631,-0.126430249485511,0.0139948756199809,0.0835401533591694,2707,0
"GASK1B",8.62119500010996,-0.141375354549979,0.0140093349327063,0.0835758730608086,2708,0
"KTI12",6.96997248318159,-0.201985632817636,0.0140159418488183,0.0835758730608086,2709,0
"COMMD9",8.46019752665868,-0.1220199198107,0.0140167380354983,0.0835758730608086,2710,0
"NUDCD2",7.70771710997506,-0.182309894865327,0.0140237060229833,0.0835758730608086,2711,0
"RBMS2",9.33676179149947,0.151252346327718,0.0140267199542616,0.0835758730608086,2712,0
"PRDX5",10.5214146158743,0.118154327285849,0.0140426282499597,0.083638548429474,2713,0
"EARS2",8.34075449270463,-0.165913091336147,0.0140475908433438,0.083638548429474,2714,0
"ABCE1",10.7339578837099,-0.0855417028758527,0.0140570833616207,0.0836642394255725,2715,0
"RNPS1",10.0210926072229,-0.134546263822228,0.0140769169503029,0.0837514363033669,2716,0
"VAC14-AS1",3.89087252017463,0.693444755269258,0.0141223369563615,0.0839907408457286,2717,0
"C2CD2",8.92560768913493,0.122986201868473,0.0141574351921823,0.0841685045145231,2718,0
"ALK",4.00866904449665,-0.630730593514007,0.0141945808848823,0.0843416009087667,2719,0
"TRK-CTT2-2",1.44897114270308,1.58622720980563,0.0141969895706322,0.0843416009087667,2720,0
"TTLL3",7.82100563656166,0.188330225397464,0.0142119070460896,0.0843991936632717,2721,0
"BBX",10.2125872145127,0.0934359428638825,0.0142222721751515,0.084429719352782,2722,0
"EPHA5",2.53899602261232,0.956611554677107,0.0142827641459121,0.08472657336169,2723,0
"TRIM67",2.53495165435392,0.958209611915551,0.0142827641461256,0.08472657336169,2724,0
"GDNF",9.0026478303285,0.120168814573308,0.0142884280122414,0.0847290672476362,2725,0
"NCS1",10.6306662998792,-0.0739758160260475,0.0143591981845517,0.0851174920998426,2726,0
"RFXANK",7.92543150287481,0.15436107862026,0.0143671271617957,0.0851332628556865,2727,0
"MEPCE",9.32671066928939,-0.096716608648844,0.0144325455302413,0.0854895539674377,2728,0
"CSNK1G2",9.33447879209946,-0.134160389899428,0.0144447401836521,0.0855304348214126,2729,0
"SLU7",9.13547881839243,0.100391024591886,0.0144696396945955,0.0856464863827726,2730,0
"CD2AP",8.79027022702369,0.118287543412944,0.0144977415888039,0.0857661638901479,2731,0
"NAALADL2",7.48096004871334,0.214215653860791,0.0145028200927011,0.0857661638901479,2732,0
"CTR9",9.7773643085949,0.106231155168395,0.0145104681149433,0.0857661638901479,2733,0
"DCAF10",8.9302534620783,0.104817905820232,0.0145110893047629,0.0857661638901479,2734,0
"WSB2",10.8561610562781,0.0897184185663402,0.014523166985661,0.0858061628231431,2735,0
"NUFIP2",10.9734286719106,0.0926243831110973,0.0145391139873698,0.085868984986078,2736,0
"EPHX1",9.68831811081718,-0.11574306109827,0.0145975525964526,0.086180772621692,2737,0
"POPDC3",8.29370727024688,-0.127860819002317,0.0146069215203492,0.086180772621692,2738,0
"TMEM147",8.51398550957019,-0.18092698774405,0.0146079049576592,0.086180772621692,2739,0
"RBM7",8.97035428550072,0.102989407782031,0.0146340914456087,0.0863037531640845,2740,0
"DIO2",4.20487247275185,0.579340933308767,0.0146693139849875,0.0864799141493662,2741,0
"PRR12",8.73248426218914,-0.171538732677728,0.0146793283070637,0.0865073909970248,2742,0
"PPP2R1A",11.7328247409489,0.0721170973786336,0.0147050090374672,0.0866271385477335,2743,0
"XPO5",9.43357129107051,-0.102701204489502,0.0147498523063183,0.0868315889650755,2744,0
"IRX1",4.55789126111717,-0.571043201528241,0.0147515988314824,0.0868315889650755,2745,0
"TUBA1C",12.7400618803782,-0.0742391404519918,0.0147558353424158,0.0868315889650755,2746,0
"CLCA2",4.8195672082621,-0.432261384042996,0.0147701517243942,0.0868841942899474,2747,0
"SLC25A25",7.57170456506899,0.210101616558153,0.0148430079078474,0.087280991551276,2748,0
"RNF112",4.26273942955008,-0.690887678571053,0.0148532453344665,0.0873059073885587,2749,0
"MAP2",5.54366243904898,0.461843831478828,0.0148582977534154,0.0873059073885587,2750,0
"MAPKBP1",9.00059738575078,0.114198346829026,0.0148634538787007,0.0873059073885587,2751,0
"C1orf122",7.11626970519754,-0.398157348553591,0.0149055718026262,0.0875214879210161,2752,0
"ZNF358",7.86674603419937,-0.174389717222896,0.0149572382112484,0.0877929575937385,2753,0
"FOXD1",8.70329395757011,-0.139413095798226,0.0149827541962866,0.0878831176892669,2754,0
"YKT6",10.601111572326,0.0749345563401818,0.0149886707856726,0.0878831176892669,2755,0
"MDP1",0.988247070035313,3.45124749411509,0.0149967078294864,0.0878831176892669,2756,0
"7-Mar",10.1523328455262,0.113476350098221,0.0149993614924412,0.0878831176892669,2757,0
"GET4",7.65432195318004,-0.184546935004718,0.0150021319306418,0.0878831176892669,2758,0
"ZDHHC17",8.54986785255154,0.150525476373772,0.0150087100427551,0.0878831176892669,2759,0
"RAD17",5.75732157180176,0.750564926408113,0.0150106692754735,0.0878831176892669,2760,0
"ATF3",3.54215151563312,0.83794960388482,0.0150189297592015,0.0878996327341313,2761,0
"SNRNP40",8.78261869969496,-0.101776352686397,0.0150250672011798,0.0879037150267432,2762,0
"GNB1L",6.50480557465515,-0.503265377533537,0.0150328717300171,0.0879175440772153,2763,0
"OSBPL9",9.21315463760762,0.103405846608842,0.0151008340702142,0.0882830599640343,2764,0
"C3orf67",5.4291987444701,-0.452678465164824,0.015119243194636,0.0883103725534081,2765,0
"PSEN1",9.180880809294,0.0972727211159441,0.0151222862644344,0.0883103725534081,2766,0
"FAM126B",8.22520558754632,0.204197239182207,0.0151259173582307,0.0883103725534081,2767,0
"LINC00471",2.37421834211958,-0.957793464171805,0.0151273662496339,0.0883103725534081,2768,0
"SCRN1",10.8181435916233,0.0728890611588877,0.0151414562595795,0.0883607048387666,2769,0
"MOSPD3",6.87634699342399,-0.226517266491985,0.0151616451636172,0.0884465791331734,2770,0
"SPHK2",7.67719049456845,-0.157014715044363,0.0151674492798907,0.0884485070060459,2771,0
"DUSP10",8.21637005814193,-0.216669309709539,0.0151775657911928,0.088455534056499,2772,0
"ARMC7",6.69157985097761,0.235193234420448,0.0151796024468514,0.088455534056499,2773,0
"EPHB2",3.87482206343094,-0.665510413055841,0.0151884003386753,0.0884748958445038,2774,0
"TRNV",8.137377623857,0.155568446513845,0.0151940661395675,0.0884749444148426,2775,0
"DNMT1",11.3708805694108,-0.0772330736373839,0.0151993592236898,0.0884749444148426,2776,0
"DHX37",8.57739318088965,-0.135467193630026,0.0152156441430994,0.0885378443314165,2777,0
"RNA45SN3",12.4304834818178,-1.15304912394881,0.0152391364882011,0.0886426229347882,2778,0
"SAMD4B",10.6248876518428,0.098117701211768,0.0152497558155932,0.0886724736323033,2779,0
"HADHA",11.7110215634331,0.0727408844151931,0.0152806583774332,0.0887926541908123,2780,0
"NETO2",10.1922290456174,-0.0867470151751437,0.0152863413828707,0.0887926541908123,2781,0
"COX5A",8.53935354719688,-0.14506961661956,0.0152943719969181,0.0887926541908123,2782,0
"RALA",5.90375511323509,-0.631674001743356,0.0152972927523016,0.0887926541908123,2783,0
"SAMD9",8.50490658149047,0.159918441943661,0.0152978989583032,0.0887926541908123,2784,0
"SUB1",11.1597286967024,0.0795941867746617,0.0153136359939982,0.0888520804405804,2785,0
"BCS1L",7.78591404043738,-0.182819728165343,0.0153551131765896,0.0890607587295447,2786,0
