"source","target","ligand.complex","receptor.complex","aggregate_rank","mean_rank","natmi.edge_specificity","natmi.rank","connectome.weight_sc","connectome.rank","logfc.logfc_comb","logfc.rank","sca.LRscore","sca.rank","cellphonedb.pvalue","cellphonedb.rank","cellchat.prob","cellchat.pval"
"DermalPapilla","Myeloid","APP","APLP2",0.333294210128085,10239,0.0107823007231393,18970,0.473088841115073,11628,0.465177372261483,7503,0.899735097445384,4523,0,8571,0.0158803152377971,0.01
"DermalPapilla","Myeloid","APP","CD74",0.000411113874688548,3156,0.0403450402946463,6214,1.74243080614704,639,2.51174024293425,48,0.953869172053274,308,0,8571,0.0952751631668035,0
"DermalPapilla","Myeloid","APP","NOTCH2",0.290463674995589,13346.5,0.0178195828665117,13609,0.417373375802716,12958,0.332883633279203,10488,0.834430427765434,11941,0.002,17736.5,0.00448101224887732,0
"DermalPapilla","Myeloid","APP","RPSA",1,20022.5,0.0081869071523754,21993,-0.0646259395761684,27068,-0.0697781745161828,23992,0.934935130116034,1404,0.777,25655.5,0.0469181230102135,0.13
"DermalPapilla","Myeloid","B2M","CD1C",1,15268.1,0.0434940806774478,5735,0.433464667943834,12565,-0.21989876199099,26892,0.931904417736132,1632,1,29516.5,0.0243847865849406,0
"DermalPapilla","Myeloid","B2M","LILRB2",0.724531708127335,17110.5,0.057169966639818,4066,0.227409879323256,18315,-0.522834674580936,29299,0.901532454473001,4356,1,29516.5,0.0155248059747472,0
"DermalPapilla","Myeloid","B2M","TFRC",1,22142.3,0.0120864904470015,17719,-0.584833255081138,31138,-0.519625027157925,29284,0.914966373163431,3054,1,29516.5,0.0155248059747472,0
"DermalPapilla","Myeloid","BGN","LY96",0.00765437415334121,4925.6,0.0633957238378669,3574,1.38146298915426,1552,0.937209140499814,2418,0.863984634160285,8513,0,8571,0.00773968396067325,0
"DermalPapilla","Myeloid","BGN","TLR2",0.004653766660875,3206.6,0.299947678067386,245,2.1232842073025,348,1.15454552616834,1454,0.89084514509778,5415,0,8571,0.00773968396067325,0
"DermalPapilla","Myeloid","BMP7","ACTR2",0.00539025893208861,3405.6,0.112854002360011,1484,1.8716321367709,514,0.907953255256408,2561,0.905999189466745,3898,0,8571,0.0261825338373917,0
"DermalPapilla","Myeloid","CD55","ADGRE5",1,21968.6,0.00949824612378874,20311,0.0884772232814152,22676,-0.17482431869457,26243,0.808323030514423,14964,0.776,25649,0.00280944957250876,0
"DermalPapilla","Myeloid","CD99","CD81",1,22708.8,0.00361872529496179,28232,-0.157452732817238,28784,-0.20627344146868,26724,0.91295549070873,3225,0.939,26579,0.023227942088526,0.7
"DermalPapilla","Myeloid","CLEC11A","ITGB1",0.0620594011983237,7485.8,0.0188797729824855,13026,0.986590104453261,4021,0.434052240254282,8091,0.907582843171695,3720,0,8571,0.024916504776502,0
"DermalPapilla","Myeloid","COL14A1","CD44",0.017280739195219,6183.4,0.0251980446949166,10087,0.720429836557865,7024,0.831471148810043,3089,0.925071445635897,2146,0,8571,0.0207825462788114,0
"DermalPapilla","Myeloid","COL1A1","CD44",0.00765437415334121,3946.4,0.0329641772527454,7647,1.19177076683016,2496,1.36752239433945,800,0.957065970218091,218,0,8571,0.112398458900405,0
"DermalPapilla","Myeloid","COL1A1","CD93",0.0026431021974206,3442,0.0675272973337878,3247,1.33844780755543,1760,1.36601880062984,803,0.917428791312544,2829,0,8571,0.0129020056473529,0
"DermalPapilla","Myeloid","COL1A2","CD44",0.00765437415334121,3864.2,0.0313598377158565,8040,1.26304283519741,2116,1.56747821490429,490,0.962286633531256,104,0,8571,0.147908814749986,0
"DermalPapilla","Myeloid","COL1A2","CD93",0.00359475753873499,3198.2,0.0642407990207492,3513,1.40971987592268,1452,1.56597462119467,491,0.927102116638556,1964,0,8571,0.0176015256466373,0
"DermalPapilla","Myeloid","COL4A1","CD44",0.00765884047026554,5011,0.029384224068698,8572,0.988447617491297,4000,0.902301929346217,2597,0.936030942122198,1315,0,8571,0.0454080509488066,0
"DermalPapilla","Myeloid","COL4A1","CD47",0.0679654948386473,9233.2,0.0184286449083189,13265,0.677017204120257,7702,0.471161759427915,7400,0.857412445139668,9228,0,8571,0.00488587815654887,0
"DermalPapilla","Myeloid","COL4A1","CD93",0.00765437415334121,4896,0.0601937436628834,3825,1.13512465821657,2842,0.900798335636602,2600,0.879420657808959,6642,0,8571,0.00488587815654887,0
"DermalPapilla","Myeloid","COL4A2","CD44",0.0592989488897443,8057.4,0.0190756132945233,12908,0.599306039723543,9051,0.562830674953549,5846,0.905871825816525,3911,0,8571,0.0110685908578889,0
"DermalPapilla","Myeloid","COL4A2","CD93",0.055299810626126,8058.2,0.0390764981296885,6432,0.745983080448813,6688,0.561327081243935,5871,0.827490703709817,12729,0,8571,0.00115392977115385,0
"DermalPapilla","Myeloid","COL6A1","CD44",0.00839599464153642,4301.6,0.0289139507690011,8731,1.14458989841394,2789,1.24679179257342,1112,0.953925598261112,305,0,8571,0.100544245971507,0
"DermalPapilla","Myeloid","COL6A2","CD44",0.0112244487796553,4385.2,0.0273686328228932,9253,1.12751342363495,2898,1.28481011102068,981,0.956929868499148,223,0,8571,0.113177367827383,0
"DermalPapilla","Myeloid","COL6A3","CD44",0.00765437415334121,4186.8,0.036262601411277,6943,1.14649561639587,2775,1.0512692025278,1864,0.943906863393234,781,0,8571,0.0731661205340019,0
"DermalPapilla","Myeloid","COPA","CD74",0.00765437415334121,3755,0.0373055574481644,6743,1.57746233508321,928,2.33396942681407,89,0.921802830548175,2444,0,8571,0.0198684079761248,0
"DermalPapilla","Myeloid","CXCL14","CXCR4",0.00765437415334121,3869.2,0.0438755818008178,5672,1.04997175599651,3483,1.19385044113762,1294,0.953391833862806,326,0,8571,0.0800546222298787,0
"DermalPapilla","Myeloid","DCN","TLR2",0.00519917455675672,3385,0.155628561534017,893,1.62069721761983,832,0.738064429750783,3862,0.918002532089178,2767,0,8571,0.0139324129356384,0
"DermalPapilla","Myeloid","FBLN1","ITGB1",1,21625.1,0.00604738489612157,24890,-0.0402275904509792,26490,-0.0877927892089489,24456,0.874942473961792,7209,0.649,25080.5,0.00592327888508093,0.1
"DermalPapilla","Myeloid","FN1","C5AR1",0.00363928411262769,3569.2,0.119683706571651,1337,1.73421403915211,651,1.2758182414362,1013,0.882668050277752,6274,0,8571,0.00384444443025357,0
"DermalPapilla","Myeloid","FN1","CD44",0.0919308522215041,7374.2,0.0170250972848124,14091,0.692893044693403,7428,0.716049266656388,4068,0.918556023866339,2713,0,8571,0.0158476670056427,0
"DermalPapilla","Myeloid","FN1","PLAUR",0.00765437415334121,4259.8,0.0427990064308509,5840,1.26973161460315,2083,1.23035288526438,1168,0.908431306268922,3637,0,8571,0.0131223304199835,0
"DermalPapilla","Myeloid","GNAI2","C5AR1",0.00265585474147363,3110.6,0.093232709703148,2023,1.69758199685797,708,1.27919873869036,1000,0.912661939454339,3251,0,8571,0.0162809796315281,0
"DermalPapilla","Myeloid","GRN","TNFRSF1A",0.988125609049656,19854.7,0.0086036290506701,21429,0.0994212446399041,22318,0.113366026862881,17826,0.807691532421654,15043,0.23,22657.5,0.00165934395469511,0.1
"DermalPapilla","Myeloid","GRN","TNFRSF1B",0.00765437415334121,5456.8,0.0411601983916459,6084,1.00858265525211,3799,0.929698640258699,2450,0.881852037574884,6380,0,8571,0.00713225071256795,0
"DermalPapilla","Myeloid","HLA-A","APLP2",1,22336.8,0.00592926824405814,25036,-0.197840773109211,29344,-0.325014806790332,28019,0.923424913291477,2295,0.98,26990,0.0317086118065276,0.9
"DermalPapilla","Myeloid","HLA-A","LILRB2",0.715724720057755,15060.3,0.059396526475961,3889,0.606898308841241,8914,-0.321016682791275,27986,0.872732550641165,7481,0.983,27031.5,0.00905185258679517,0
"DermalPapilla","Myeloid","HLA-B","LILRB2",1,16625.5,0.0524047780964179,4568,0.437575084056951,12468,-0.416080531944209,28700,0.869480457988287,7875,1,29516.5,0.00783478006582677,0
"DermalPapilla","Myeloid","HLA-C","LILRB2",0.342822499878299,10792.4,0.0750094860551781,2800,0.931412240582226,4542,0.139454935723812,16800,0.879086714079774,6681,0.295,23139,0.0101849983379479,0
"DermalPapilla","Myeloid","HLA-DPB1","CD4",1,15125.4,0.0220881464133797,11389,0.782061847709394,6234,-0.03266744306495,22986,0.818340095380811,13857,0.095,21161,0.00259260238375194,0
"DermalPapilla","Myeloid","HMGB1","CD163",0.00169805498908173,3246.6,0.108221031225794,1602,1.58034667032952,921,0.97018280946335,2239,0.916761682973121,2900,0,8571,0.0162239171727738,0
"DermalPapilla","Myeloid","HMGB1","CXCR4",0.0278220255095582,5543.8,0.0227558933618755,11095,0.887860053869421,5050,0.941247597853619,2384,0.946568471002615,619,0,8571,0.0618836815210631,0
"DermalPapilla","Myeloid","HMGB1","HAVCR2",0.00219664201560093,3406,0.0999817161110751,1812,1.66458882885092,758,0.830171291743189,3097,0.917793904499911,2792,0,8571,0.0162239171727738,0
"DermalPapilla","Myeloid","HMGB1","THBD",0.0537109654817337,6108,0.019551924344148,12655,0.844382427393601,5515,0.961782589593029,2274,0.933294543348287,1525,0,8571,0.0254725560169645,0
"DermalPapilla","Myeloid","HMGB1","TLR2",0.000911422840836465,3115.8,0.103726744574047,1712,1.70082194037967,703,0.924202429946329,2475,0.925352701051798,2118,0,8571,0.0162239171727738,0
"DermalPapilla","Myeloid","HSP90B1","TLR2",0.0789885048991987,6866.9,0.078170287231257,2631,1.2746176126101,2056,0.446248919928036,7857,0.900671655656946,4427,0.001,17363.5,0.00896054190672102,0
"DermalPapilla","Myeloid","HSPG2","ITGB1",1,21799,0.0071595823041216,23324,0.0656885573429827,23419,-0.0584024419353788,23686,0.835518836289805,11784,0.962,26782,0.00309656205196631,0.04
"DermalPapilla","Myeloid","IL11RA","CD40",0.110114935818359,8892,0.0628036477351691,3623,0.727532007577811,6943,0.410227224095288,8588,0.791774870083695,16735,0,8571,0.00115392977115385,0
"DermalPapilla","Myeloid","INHBA","ACTR2",0.000147814010740613,2225.4,0.110183098542447,1561,3.3709879393109,150,1.83816468544298,289,0.947528526722324,556,0,8571,0.0743780416500229,0
"DermalPapilla","Myeloid","JAG1","CD46",0.261179188744244,12667.1,0.0202087416668717,12318,0.472587688432619,11637,0.286413082184509,11812,0.849016726684027,10205,0.001,17363.5,0.00297741967860072,0
"DermalPapilla","Myeloid","JAG1","NOTCH2",0.0923557007965686,9464.2,0.0380763150064728,6603,0.613673423080783,8791,0.381082156779577,9252,0.816281497266465,14104,0,8571,0.00297741967860072,0
"DermalPapilla","Myeloid","LAMA2","CD44",0.00765437415334121,3834.2,0.0462330519509999,5318,1.40538351586067,1467,0.942868356110531,2372,0.934310315455918,1443,0,8571,0.0411561891689117,0
"DermalPapilla","Myeloid","LAMA2","RPSA",0.312603687325657,9144.6,0.028623884583531,8830,0.823216566412458,5763,0.281981731957051,11940,0.937564123139046,1191,0.003,17999,0.0462143199978792,0
"DermalPapilla","Myeloid","LAMA4","CD44",0.645201223681706,11584.6,0.0090915611436554,20806,0.344558618334989,14900,0.436379152616986,8062,0.889083925346186,5584,0,8571,0.00832447820425374,0.03
"DermalPapilla","Myeloid","LAMB1","CD44",0.00765437415334121,5045,0.0344796314342202,7304,1.06121494075016,3402,0.789721099937391,3406,0.920697132620464,2542,0,8571,0.0174304443629142,0
"DermalPapilla","Myeloid","LAMC3","CD44",0.00318593465283342,3562.2,0.065512083381812,3406,1.83749332347687,544,0.866511323689196,2829,0.92156347949841,2461,0,8571,0.0281185992407597,0
"DermalPapilla","Myeloid","LGALS1","ITGB1",0.675816504775703,12867.5,0.00605141171790297,24884,0.419819145518411,12912,0.424324467009472,8281,0.941887874316903,897,0.001,17363.5,0.0600994322966868,0.04
"DermalPapilla","Myeloid","LGALS1","PTPRC",0.00905015376685221,4474.8,0.0285153447076477,8863,1.11344983898072,3010,1.08785691599461,1701,0.956615895131447,229,0,8571,0.119165755089155,0
"DermalPapilla","Myeloid","LUM","ITGB1",0.10930635618625,6370.8,0.0161753523228213,14629,0.909897521248411,4772,0.917763069150984,2509,0.935356155287492,1373,0,8571,0.0462819500760045,0
"DermalPapilla","Myeloid","MAML2","NOTCH2",0.290463674995589,14070.7,0.0234930387021455,10767,0.442608047643721,12349,0.272131393638911,12225,0.786723059909521,17276,0.002,17736.5,0.00115392977115385,0
"DermalPapilla","Myeloid","MDK","NCL",1,17732.8,0.0126414597603412,17272,0.155068338632606,20485,0.0289588042813451,20977,0.897424073175143,4744,0.671,25186,0.00838780128854877,0.06
"DermalPapilla","Myeloid","MDK","NOTCH2",0.167585272381298,10598.8,0.0292920453293178,8599,0.568025080026848,9621,0.379293786244409,9300,0.790059573814756,16903,0,8571,0.00115392977115385,0
"DermalPapilla","Myeloid","MIF","CD44_CD74",0.051008304074156,5739.2,0.0198000432717273,12525,0.870300421636036,5224,1.36728439196282,801,0.932657947401804,1575,0,8571,0.0244126430646736,0
"DermalPapilla","Myeloid","MIF","CD74_CXCR4",0.00959374256159117,4963,0.0282163949556719,8967,0.925313935054349,4608,1.40620860106351,725,0.92738912828757,1944,0,8571,0.0158244466034519,0
"DermalPapilla","Myeloid","MIF","TNFRSF14",0.870029903361528,17841.8,0.0134991690302542,16589,0.225740201095648,18370,0.167730916565841,15719,0.794509040142527,16443,0.172,22088,0.00165934395469511,0
"DermalPapilla","Myeloid","NID1","ITGB1",0.964050368483966,15703,0.0137176214582963,16414,0.517581516671745,10662,0.0593081659715207,19884,0.859241926963951,9009,0.218,22546,0.00412449215399251,0
"DermalPapilla","Myeloid","PGF","NRP2",0.106069915484927,7756.6,0.0339803036490078,7396,0.929931541822592,4562,0.74844115384264,3754,0.812686968148103,14500,0,8571,0.00137140290894126,0
"DermalPapilla","Myeloid","PKM","CD44",1,18769.7,0.00680717717547433,23834,0.00947966797773619,25124,0.0767366879759034,19222,0.914601353527876,3080,0.222,22588.5,0.0110685908578889,0.96
"DermalPapilla","Myeloid","PTN","NCL",1,21709.3,0.00673833291649612,23936,-0.1347973211242,28419,-0.0806081365964884,24269,0.892297326451501,5246,0.951,26676.5,0.00838780128854877,0.08
"DermalPapilla","Myeloid","RPS19","C5AR1",0.00676707106437084,3715,0.0730735549700941,2918,1.19359095944564,2483,0.706809475653803,4133,0.949231347797772,470,0,8571,0.0465307604244455,0
"DermalPapilla","Myeloid","S100A9","CD68",1,15526.8,0.0284255197003967,8895,1.05539007471269,3448,-0.711837582541857,30071,0.8401376806215,11273,0.43,23947,0.00309656205196631,0
"DermalPapilla","Myeloid","S100A9","ITGB2",1,15510.8,0.0279109975948137,9079,0.961500333369881,4237,-0.764906342095205,30250,0.847411206963214,10417,0.363,23571,0.00309656205196631,0
"DermalPapilla","Myeloid","SERPINF1","PLXDC2",0.615975686428894,15741.6,0.017861108693301,13586,0.303066362549132,16041,0.17935069582092,15305,0.824119711586307,13162,0.0639999999999999,20614,0.00297741967860072,0
"DermalPapilla","Myeloid","SPON2","ITGB1",0.00765437415334121,4488,0.0323560500978347,7783,1.95258223615622,442,0.838484088355014,3028,0.919857361406944,2616,0,8571,0.0330360371744281,0
"DermalPapilla","Myeloid","SPON2","ITGB2",0.000103543444714342,2295,0.425824053902178,114,3.31427916688334,153,1.67059756758,402,0.924126304556047,2235,0,8571,0.0330360371744281,0
"DermalPapilla","Myeloid","TGFB1","CXCR4",0.0132834810495341,8284.6,0.0271594024965091,9323,0.570754740693894,9570,0.571004558125582,5712,0.866138089915814,8247,0,8571,0.0045997955614965,0
"DermalPapilla","Myeloid","TGFB1","ITGB1",1,22134.2,0.00655274025368909,24198,0.00814162481818395,25174,-0.110429173271465,24979,0.850646071815165,9996,0.904,26324,0.00412449215399251,0.17
"DermalPapilla","Myeloid","TGFB1","LPP",0.593598251867882,18776.6,0.00942606208066707,20408,0.215912825987803,18682,0.110318011174242,17942,0.795152033742118,16389,0.056,20462,0.00115392977115385,0.01
"DermalPapilla","Myeloid","TIMP1","CD63",1,20396,0.00375243580690665,28048,0.0576279732189236,23673,-0.101617383188176,24763,0.922476922597457,2384,0.291,23112,0.0353660472011147,0.25
"DermalPapilla","Myeloid","TIMP2","CD44",0.0883665843973416,6512.8,0.0171924960253622,13980,0.789529904273035,6150,0.888659874656891,2691,0.937782596079029,1172,0,8571,0.0520610482087739,0
"DermalPapilla","Myeloid","TIMP2","ITGB1",1,14696.1,0.00718413175859445,23286,0.336943815233951,15110,0.285074561461227,11857,0.904130305667325,4082,0.015,19145.5,0.0199174826495272,0.01
"DermalPapilla","Myeloid","TIMP3","CD44",0.0674292100808614,5870.4,0.0184578783210016,13244,0.897641639325719,4913,0.969559042930412,2243,0.95194912630792,381,0,8571,0.0947114710189801,0
"DermalPapilla","Myeloid","VCAN","CD44",0.0104291797079833,5236.6,0.0277944156565942,9118,0.855973817318389,5390,1.0124075014673,2042,0.939418992262748,1062,0,8571,0.0512509143349019,0
"DermalPapilla","Myeloid","VCAN","ITGB1",0.353588931244548,12467,0.011614296372996,18149,0.403387728279305,13276,0.408822188271631,8623,0.906563612424796,3839,0.00600000000000001,18448,0.0195972014082604,0
"DermalPapilla","Myeloid","VCAN","TLR2",0.00765437415334121,3479.2,0.219425461424448,470,1.77896273066526,604,1.07321075176139,1758,0.885227926769619,5993,0,8571,0.00554485375406059,0
"DermalPapilla","Myeloid","VIM","CD44",0.00159540521993249,6091,0.0131917627637554,16836,0.941285094697887,4443,1.46933726127179,603,0.97167860508595,2,0,8571,0.229631037148678,0
"DermalPapilla","Other","ACTR2","ADRB2",1,18273.9,0.015948520080691,14795,0.113434566620569,21836,0.0391385352449558,20607,0.841460001983718,11118,0.276,23013.5,0.00144199622334931,0.16
"DermalPapilla","Other","ACTR2","LDLR",1,22113.3,0.0103093540086563,19457,-0.0607355794037524,26966,-0.127869369860618,25379,0.817989722421537,13905,0.607,24859.5,0.00115392977115385,0.46
"DermalPapilla","Other","AGTRAP","RACK1",0.509019191169708,14226.1,0.0156666744525199,14994,0.412285301528533,13087,0.0865388125415547,18861,0.901695437031753,4346,0.031,19842.5,0.0144743242041974,0.04
"DermalPapilla","Other","APOE","LDLR",1,22453.1,0.0107578201795806,18991,-0.154658415661107,28734,-0.787991466703137,30310,0.868828929623464,7957,0.895,26273.5,0.00555462640927552,0.43
"DermalPapilla","Other","APP","APLP2",0.734076985485237,15226.3,0.00866060254754746,21350,0.3408214153252,14997,0.226255198527696,13684,0.88940952665036,5548,0.0610000000000001,20552.5,0.0158803152377971,0.03
"DermalPapilla","Other","APP","CD74",0.97414077741814,16247,0.00770133735079049,22593,0.302267150150446,16065,0.157645666992228,16128,0.900339979023343,4463,0.161,21986,0.0100261186096011,0.08
"DermalPapilla","Other","APP","RPSA",0.348728348765941,11940.1,0.0113614818400037,18397,0.534653080610933,10352,0.264671995580003,12450,0.944219731322858,765,0.002,17736.5,0.063831547740903,0.01
"DermalPapilla","Other","ARPC5","ADRB2",0.188046974188255,10164.5,0.0284574729189515,8884,0.553044112237189,9928,0.406781368266735,8677,0.899223595028364,4579,0.00900000000000001,18754.5,0.0100022006579576,0.05
"DermalPapilla","Other","ARPC5","LDLR",0.512556266058311,13312,0.0183953220128817,13279,0.378873966212868,13929,0.239773463161161,13252,0.883116820271507,6230,0.032,19870,0.00801779965456211,0.26
"DermalPapilla","Other","CD55","ADGRE5",1,22422.7,0.00900038064087884,20911,0.0660652088719663,23402,-0.211168241463132,26775,0.804117453480753,15436,0.763,25589.5,0.000703845456865617,0.11
"DermalPapilla","Other","CD99","CD81",1,21040.8,0.00447230956080007,27082,-0.037426561835061,26415,-0.0836508366383155,24332,0.921010688814233,2506,0.61,24869,0.0387702071846922,0.12
"DermalPapilla","Other","CLEC11A","ITGB1",0.588466850851238,11432.5,0.0153809662281115,15165,0.901883632895454,4858,0.277340234983098,12079,0.898620693497822,4634,0.054,20426.5,0.0180919658256288,0
"DermalPapilla","Other","COL11A1","ITGA2_ITGB1",0.014738296119826,7573.4,0.02594900722114,9771,1.02086154949252,3703,0.418083772734262,8409,0.873329719703736,7413,0,8571,0.00698485287097454,0
"DermalPapilla","Other","COL12A1","ITGA2_ITGB1",0.0918982364366124,10091.2,0.0170251110646183,14090,0.638716725523858,8341,0.286158244337372,11822,0.871476508663941,7632,0,8571,0.00966085811148717,0
"DermalPapilla","Other","COL14A1","CD44",0.273542349300781,9775.3,0.0229523160752583,11006,0.623715628585799,8597,0.424889883471957,8270,0.92177141463086,2446,0.00700000000000001,18557.5,0.0186209494752983,0
"DermalPapilla","Other","COL14A1","ITGA2_ITGB1",0.163666910320009,10871.8,0.0144739492531833,15814,0.477339631334535,11523,0.327305919494266,10634,0.869857629322326,7817,0,8571,0.00513340392044086,0
"DermalPapilla","Other","COL1A1","CD44",0.00765437415334121,4535.6,0.0300263065895144,8392,1.09505655885809,3160,0.960941129001367,2283,0.955106670112228,272,0,8571,0.101697514481968,0
"DermalPapilla","Other","COL1A1","ITGA2_ITGB1",0.0614425134430372,6214.6,0.0189348750867734,13000,0.948680561606826,4361,0.863357165023676,2852,0.923478247525637,2289,0,8571,0.029867197699285,0
"DermalPapilla","Other","COL1A2","CD44",0.00895356273990048,4326.6,0.0285649508141538,8844,1.16632862722535,2657,1.1608969495662,1427,0.960555760095935,134,0,8571,0.134338773339745,0
"DermalPapilla","Other","COL1A2","ITGA2_ITGB1",0.0689393998611076,5834,0.0180133302080753,13501,1.01995262997408,3710,1.06331298558851,1803,0.93249501784162,1585,0,8571,0.0404927456224486,0
"DermalPapilla","Other","COL21A1","ITGA2_ITGB1",0.388944775196812,15113.4,0.0181369512279079,13444,0.473642815850046,11611,0.0880325528965626,18803,0.822342026362453,13384,0.005,18325,0.00203668087044736,0
"DermalPapilla","Other","COL3A1","ITGA2_ITGB1",0.0276968018438599,5243.2,0.0219321125537415,11473,1.16332190350236,2690,1.08803042436904,1700,0.929704682703785,1782,0,8571,0.0349126314718997,0
"DermalPapilla","Other","COL4A1","CD44",0.158543997328188,8064.3,0.0267654100394157,9477,0.891733409519232,4992,0.495720664008132,6956,0.933178727412013,1533,0.001,17363.5,0.0407918482313421,0
"DermalPapilla","Other","COL4A1","CD47",0.00765437415334121,6437.4,0.0315038485163893,8001,0.885488380693048,5072,0.650050322267906,4757,0.887161012096019,5786,0,8571,0.0104278700290373,0
"DermalPapilla","Other","COL4A1","ITGA2_ITGB1",0.0946036581162076,8804.8,0.0168785226458584,14172,0.745357412267967,6701,0.398136700030441,8881,0.887914517697506,5699,0,8571,0.0114325309857905,0
"DermalPapilla","Other","COL4A2","CD44",0.571313019083177,13128.6,0.017375534926074,13865,0.502591831751477,10961,0.156249409615464,16178,0.901815946946944,4333,0.048,20306,0.00990712239750572,0
"DermalPapilla","Other","COL4A2","ITGA2_ITGB1",0.517996266614213,16603.2,0.010957177913649,18822,0.356215834500213,14546,0.0586654456377729,19912,0.838972806045264,11411,0.005,18325,0.00271373215847159,0
"DermalPapilla","Other","COL5A1","ITGA2_ITGB1",0.261179188744244,11399.7,0.0238017948069121,10637,0.766638072766301,6429,0.275768414213952,12120,0.847233827846811,10449,0.001,17363.5,0.00271373215847159,0
"DermalPapilla","Other","COL5A2","ITGA2_ITGB1",0.0576634674091501,9401.2,0.0192206585848427,12836,0.714076425088254,7123,0.307659892777231,11212,0.874497756373824,7264,0,8571,0.00966085811148717,0
"DermalPapilla","Other","COL6A1","CD44",0.0137193830272998,5021.2,0.0263370489682658,9632,1.04787569044188,3503,0.84021052723533,3016,0.951830199824668,384,0,8571,0.0908563631947624,0
"DermalPapilla","Other","COL6A1","ITGA2_ITGB1",0.101364278984579,6873.4,0.0166083940721,14369,0.901499693190611,4864,0.742626563257639,3805,0.918091386707108,2758,0,8571,0.0264577672483222,0
"DermalPapilla","Other","COL6A2","CD44",0.0182795689092049,5086.8,0.024929454594763,10201,1.03079921566288,3627,0.878228845682593,2758,0.954964649636914,277,0,8571,0.102410823151718,0
"DermalPapilla","Other","COL6A2","ITGA2_ITGB1",0.10930635618625,6883.2,0.0157207516457608,14960,0.884423218411619,5083,0.780644881704902,3489,0.923244211158805,2313,0,8571,0.0300935650947545,0
"DermalPapilla","Other","COL6A3","CD44",0.00765437415334121,5085.4,0.0330307648621103,7636,1.04978140842381,3485,0.644687937189713,4804,0.941383824832729,931,0,8571,0.0659228967203237,0
"DermalPapilla","Other","COL6A3","ITGA2_ITGB1",0.0412632122293027,7177.8,0.0208295151060321,12005,0.903405411172544,4836,0.547103973212022,6081,0.901088561692248,4396,0,8571,0.0188309804639603,0
"DermalPapilla","Other","COPA","CD74",1,20379.9,0.00712114006751242,23384,0.13729867908662,21050,-0.0201251491279516,22619,0.837407081169943,11586,0.315,23260.5,0.00194571290279142,0.12
"DermalPapilla","Other","EFNB1","EPHB6",0.688247552750953,14699.3,0.0485858906318315,4998,0.310772510672153,15841,0.173560136984346,15504,0.798077908064383,16077,0.089,21076.5,0.000992171538034751,0.1
"DermalPapilla","Other","FAM3C","LAMP1",1,20230.1,0.00879897866917926,21174,0.116894634061246,21734,0.0322091861793521,20873,0.817365770391999,13978,0.335,23391.5,0.00165934395469511,0.27
"DermalPapilla","Other","FBLN1","ITGB1",1,23201.7,0.00492668121284754,26446,-0.124934062008786,28247,-0.244504794480133,27197,0.863291811286324,8590,0.748,25528.5,0.0042780905293887,0.17
"DermalPapilla","Other","FGF7","FGFR3",0.290463674995589,9058.9,0.0739170184942113,2862,0.665437885587045,7881,0.599857678510561,5373,0.838712903395343,11442,0.002,17736.5,0.00115392977115385,0.01
"DermalPapilla","Other","FN1","CD44",0.425682479443853,11512.1,0.0155077673217981,15095,0.596178836721338,9107,0.309468001318303,11161,0.91499540644465,3052,0.015,19145.5,0.0141919089915524,0
"DermalPapilla","Other","FN1","ITGA2",0.170806750280808,9243,0.0544108170675162,4364,0.744005194843635,6719,0.468016126491683,7462,0.853596649864768,9671,0.003,17999,0.00355459054900088,0
"DermalPapilla","Other","FN1","PLAUR",1,18022.6,0.00739123343316886,23010,0.336771825608952,15115,0.1866138850778,15040,0.804792235352799,15359,0.127,21589,0.000415352898664875,0.01
"DermalPapilla","Other","FST","BMPR2",0.0681450126858626,6564.2,0.0364040243711001,6916,1.35276641928421,1687,0.942603746126337,2375,0.823261053383389,13272,0,8571,0.000617016568954214,0
"DermalPapilla","Other","GNAI2","CAV1",1,16198.9,0.00688624505729503,23712,0.278775092750936,16731,0.205526665732551,14371,0.908697526717377,3606,0.221,22574.5,0.0154519439332304,0.26
"DermalPapilla","Other","GNAS","ADRB2",0.0132280524557195,6268.4,0.0265216981414378,9562,0.826564815095179,5734,0.617840271213989,5122,0.922753992908187,2353,0,8571,0.0176879121345067,0.05
"DermalPapilla","Other","GRN","TNFRSF1A",1,19934.7,0.00925322762940372,20614,0.122929937443754,21514,0.0577305139521302,19943,0.813281277438538,14425,0.302,23177.5,0.00165934395469511,0.21
"DermalPapilla","Other","HLA-A","APLP2",1,23308.8,0.00476253046340848,26689,-0.330108198899084,30457,-0.563936980524119,29500,0.915309348470083,3028,0.971,26870,0.0317086118065276,0.35
"DermalPapilla","Other","HLA-B","CANX",1,24663.7,0.00340679990508472,28480,-0.647365978728781,31212,-0.769981278146206,30263,0.906462138668314,3847,1,29516.5,0.0200042038171475,0.83
"DermalPapilla","Other","HMGB1","THBD",0.336580038298226,10987.9,0.011496866487792,18267,0.62384949380913,8595,0.478138181677647,7269,0.914740002311252,3072,0.002,17736.5,0.0162239171727738,0.06
"DermalPapilla","Other","HSPA8","ADRB2",1,18695.9,0.0163413740214352,14524,0.0172547358632679,24882,-0.0984664255823479,24688,0.899878658859718,4505,0.613,24880.5,0.010483726233578,0.11
